src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,Label
orbitz,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1,null
orbitz,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,null
orbitz,UA-3099-PHX-PHL,11:55aDec 1,11:43aDec 1,6:17 p.m.,5:38 p.m.,null
orbitz,AA-4198-ORD-CLE,10:40 a.m.,10:35aDec 1,12:55 p.m.,12:50 p.m.,2
orbitz,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1,null
orbitz,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,null
orbitz,AA-3809-PHX-LAX,6:00aDec 1,5:56aDec 1,6:40aDec 1,6:19aDec 1,null
orbitz,AA-59-JFK-SFO,7:10 a.m.,7:14aDec 1,10:45aDec 1,11:12aDec 1,2
orbitz,AA-222-LAX-BOS,7:10aDec 1,7:05aDec 1,3:30 p.m.,3:14 p.m.,null
phl,AA-446-DFW-PHL,null,null,3:50 p.m.,null,null
phl,UA-3373-IAD-PHL,null,null,9:24 a.m.,null,null
phl,AA-3804-PHL-ORD,2:35 p.m.,null,null,null,null
phl,UA-664-ORD-PHL,1:33 p.m.,null,4:31 p.m.,null,2
CO,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.,null
CO,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.,null
CO,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.,null
CO,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.,null
CO,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.,null
CO,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.,null
CO,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.,null
CO,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.,null
CO,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,null
CO,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
CO,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.,null
CO,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.,null
CO,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.,null
CO,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,null
CO,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.,null
CO,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.,null
CO,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.,null
CO,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.,null
CO,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.,null
ifly,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.,null
ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.,null
ifly,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.,null
ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.,null
ifly,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.,null
ifly,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.,null
ifly,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.,null
ifly,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.,null
ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.,null
ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.,null
ifly,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.,null
ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.,null
ifly,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.,null
ifly,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.,null
ifly,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway),null
ifly,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.,null
ifly,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m.,11:49 p.m. (Estimated runway),null
ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,null
ifly,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.,null
ifly,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated),null
ifly,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.,null
ifly,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.,null
ifly,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.,null
ifly,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.,null
ifly,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,null
ifly,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,null
ifly,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.,null
ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.,null
ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated),null
ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.,null
ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.,null
ifly,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
ifly,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.,null
ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.,null
ifly,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated),null
ifly,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.,null
sfo,UA-397-JFK-SFO,null,null,11:55 a.m.,null,null
sfo,AA-85-JFK-SFO,null,null,6:30 p.m.,null,null
sfo,AA-431-MIA-SFO,null,null,11:50 a.m.,null,null
sfo,AA-59-JFK-SFO,7:10 a.m.,null,10:45 a.m.,null,2
sfo,UA-257-JFK-SFO,null,null,6:15 p.m.,null,null
sfo,UA-414-LAX-SFO,null,null,7:23 a.m.,null,null
flytecomm,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,null,9:22 a.m.,2
flytecomm,CO-1586-IAH-MCO,7:00 p.m.,null,10:15 p.m.,null,null
flytecomm,AA-518-MIA-JFK,null,6:54 a.m.,null,9:14 a.m.,null
flytecomm,UA-397-JFK-SFO,null,8:48 a.m.,null,11:30 a.m.,null
flytecomm,UA-3925-IAD-ORF,null,9:00 a.m.,null,9:29 a.m.,null
flytecomm,AA-1733-ORD-PHX,null,7:59 p.m.,null,10:31 p.m.,null
flytecomm,UA-2830-MCO-CLT,null,3:50 p.m.,null,5:14 p.m.,null
flytecomm,CO-58-DEN-IAH,11:25 a.m.,null,2:50 p.m.,null,null
flytecomm,AA-1544-SAN-ORD,null,11:41 a.m.,null,4:54 p.m.,null
flytecomm,UA-5487-SFO-MRY,null,10:53 a.m.,null,11:11 a.m.,null
flytecomm,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,null,12/2/11 6:35 a.m.,2
flytecomm,UA-414-LAX-SFO,null,6:10 a.m.,null,7:04 a.m.,null
flytecomm,CO-1614-LAX-IAH,12:30 a.m.,null,5:35 a.m.,null,null
flytecomm,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,null,6:25 p.m.,2
flytecomm,CO-52-IAH-LAX,7:35 a.m.,null,9:21 a.m.,null,null
flytecomm,CO-1090-BOS-IAH,9:45 a.m.,null,1:16 p.m.,null,null
flytecomm,AA-616-DFW-DTW,null,10:11 a.m.,null,1:11 p.m.,null
flytecomm,UA-3515-IAD-MSP,null,8:26 a.m.,null,9:56 a.m.,null
flytecomm,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.,2
flytecomm,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,null,7:37 p.m.,2
flytecomm,AA-1886-BOS-MIA,null,10:54 a.m.,null,1:36 p.m.,null
flytecomm,CO-62-IAH-EWR,2:30 p.m.,null,7:03 p.m.,null,null
flytecomm,CO-1561-PHX-IAH,8:05 a.m.,null,11:35 a.m.,null,null
flytecomm,UA-2314-ATL-PHL,null,3:04 p.m.,null,4:43 p.m.,null
flytecomm,AA-446-DFW-PHL,null,12:13 p.m.,null,4:08 p.m.,null
flytecomm,CO-1023-IAH-DEN,11:40 a.m.,null,1:17 p.m.,null,null
flytecomm,AA-466-IAH-MIA,null,6:09 a.m.,null,8:50 a.m.,null
flytecomm,UA-3050-PHX-CLT,null,11:45 a.m.,null,5:00 p.m.,null
flytecomm,CO-89-IAH-EWR,6:00 a.m.,null,10:20 a.m.,null,null
flytecomm,CO-1088-CLE-IAH,8:40 a.m.,null,10:54 a.m.,null,null
flytecomm,AA-1664-MIA-ATL,null,10:19 a.m.,null,11:50 a.m.,null
flytecomm,AA-1279-DFW-PHX,null,2:03 p.m.,null,3:13 p.m.,null
flytecomm,UA-854-SFO-IAH,null,8:07 a.m.,null,1:23 p.m.,null
flytecomm,UA-382-IAD-LAX,null,12:56 p.m.,null,3:09 p.m.,null
flytecomm,AA-4344-ORD-DTW,null,12:14 p.m.,null,1:55 p.m.,null
flytecomm,UA-257-JFK-SFO,null,2:43 p.m.,null,5:22 p.m.,null
flytecomm,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,null,1:11 p.m.,2
flytecomm,CO-63-EWR-IAH,5:25 p.m.,null,8:22 p.m.,null,null
flytecomm,CO-47-IAH-LAX,7:10 p.m.,null,8:56 p.m.,null,null
flytecomm,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,null,2:39 p.m.,2
flytecomm,UA-248-PHX-ORD,null,1:43 p.m.,null,5:24 p.m.,null
flytecomm,AA-4330-CVG-ORD,3:35 p.m.,null,4:00 p.m.,null,null
flytecomm,AA-1434-DFW-MCO,null,7:22 a.m.,null,10:34 a.m.,null
flytecomm,AA-1640-MIA-MCO,null,6:47 p.m.,null,7:25 p.m.,null
flytecomm,AA-4307-ORD-DTW,null,6:56 p.m.,null,8:38 p.m.,null
flytecomm,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,null,3:04 p.m.,2
flytecomm,CO-1694-LAX-IAH,7:15 p.m.,null,12/2/11 12:21 a.m.,null,null
flytecomm,UA-843-LAX-ORD,null,2:04 p.m.,null,7:20 p.m.,null
flytecomm,CO-1193-EWR-MCO,9:15 a.m.,null,12:18 p.m.,null,null
flytecomm,AA-3842-MSP-ORD,null,6:57 a.m.,null,7:49 a.m.,null
flytecomm,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,null,9:26 a.m.,2
flytecomm,AA-1007-MIA-PHX,null,5:09 p.m.,null,7:43 p.m.,null
flytecomm,AA-2525-DFW-MIA,null,7:39 a.m.,null,10:43 a.m.,null
flytecomm,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,null,6:28 p.m.,2
flytecomm,UA-938-DEN-ORD,null,4:37 p.m.,null,7:23 p.m.,null
flytecomm,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,null,9:47 p.m.,2
flytecomm,CO-16-LAX-EWR,10:25 a.m.,null,6:44 p.m.,null,null
flytecomm,UA-2515-DFW-CLT,null,7:30 a.m.,null,10:43 a.m.,null
flytecomm,AA-400-DFW-JFK,null,11:02 a.m.,null,2:58 p.m.,null
flytecomm,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,null,4:20 p.m.,2
flytecomm,AA-3756-ORD-SLC,null,12:42 p.m.,null,2:50 p.m.,null
flytecomm,UA-37-EWR-MCO,1:29 p.m.,null,4:17 p.m.,null,null
flytecomm,AA-1522-SFO-ORD,null,12:11 a.m.,null,5:52 a.m.,null
flytecomm,UA-233-LAX-JFK,null,4:28 p.m.,null,12/2/11 12:01 a.m.,null
flytecomm,AA-3823-LAX-DEN,null,9:06 p.m.,null,11:49 p.m.,null
flytecomm,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,null,11:35 p.m.,2
flytecomm,AA-1165-JFK-MIA,null,7:23 a.m.,null,9:45 a.m.,null
flytecomm,AA-431-MIA-SFO,null,8:52 a.m.,null,11:33 a.m.,null
flytecomm,UA-3373-IAD-PHL,null,8:37 a.m.,null,9:13 a.m.,null
flytecomm,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,null,3:29 p.m.,2
flytecomm,CO-1250-MIA-IAH,2:53 p.m.,null,4:48 p.m.,null,null
flytecomm,UA-6273-YYC-SFO,null,7:41 a.m.,null,8:33 a.m.,null
flytecomm,UA-828-SFO-ORD,11:08 p.m.,null,12/2/11 5:11 a.m.,null,null
flytecomm,CO-4888-IAH-DAL,null,5:38 p.m.,null,6:19 p.m.,null
flytecomm,UA-858-PVG-SFO,null,1:50 p.m. (+8:00),null,7:50 a.m.,null
flytecomm,UA-2704-DTW-PHX,null,11:47 a.m.,null,1:52 p.m.,null
flytecomm,AA-3063-SLC-LAX,null,8:40 p.m.,null,9:12 p.m.,null
flytecomm,UA-2708-EWR-CLT,null,3:04 p.m.,null,4:22 p.m.,null
flytecomm,UA-62-IAH-EWR,2:30 p.m.,null,7:03 p.m.,null,null
flytecomm,UA-1500-IAH-GUA,8:55 a.m.,null,11:45 a.m.,null,null
flytecomm,AA-3804-PHL-ORD,null,2:44 p.m.,null,3:36 p.m.,null
flytecomm,AA-1917-JFK-MCO,null,3:28 p.m.,null,5:39 p.m.,null
flytecomm,AA-2268-PHX-ORD,null,7:22 a.m.,null,11:04 a.m.,null
flytecomm,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,null,1:42 p.m.,2
flytecomm,AA-2957-DFW-CVG,null,8:04 a.m.,null,10:58 a.m.,null
flytecomm,UA-37-EDI-EWR,9:05 a.m. (-00:00),null,11:53 a.m.,null,null
flytecomm,AA-789-ORD-DEN,null,1:20 p.m.,null,2:49 p.m.,null
flytecomm,AA-415-BOS-ORD,null,8:55 a.m.,null,10:12 a.m.,null
flytecomm,AA-85-JFK-SFO,null,3:38 p.m.,null,6:30 p.m.,null
flytecomm,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,null,7:59 a.m.,2
flytecomm,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,null,6:11 p.m.,2
flytecomm,AA-271-MIA-LAX,null,11:52 a.m.,null,2:21 p.m.,null
flytecomm,CO-50-CLE-EWR,2:55 p.m.,null,4:49 p.m.,null,null
flytecomm,UA-3099-PHX-PHL,null,11:55 a.m.,null,5:34 p.m.,null
flytecomm,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,null,12:37 p.m.,2
flytecomm,AA-404-MIA-MCO,null,6:58 a.m.,null,7:37 a.m.,null
flytecomm,CO-45-EWR-MIA,4:00 p.m.,null,7:05 p.m.,null,null
flytecomm,AA-3809-PHX-LAX,null,6:11 a.m.,null,6:15 a.m.,null
flytecomm,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,null,10:52 a.m.,2
flytecomm,AA-222-LAX-BOS,null,7:32 a.m.,null,3:12 p.m.,null
mytripandmore,AA-1733-ORD-PHX,7:45 p.m.,7:45 p.m.,10:30 p.m.,null,null
mytripandmore,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.,null
mytripandmore,UA-3925-IAD-ORF,8:41aDec 1,null,9:54aDec 1,null,null
mytripandmore,AA-1640-MIA-MCO,6:30 p.m.,null,7:25 p.m.,null,null
mytripandmore,UA-2830-MCO-CLT,3:27 p.m.,Contact Airline,5:05 p.m.,Contact Airline,null
mytripandmore,UA-5487-SFO-MRY,null,null,11:19aDec 1,null,2
mytripandmore,AA-204-LAX-MCO,11:25 p.m.,null,6:55aDec 2,null,null
mytripandmore,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1,null
mytripandmore,UA-2726-FLL-PHL,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.,null
mytripandmore,CO-1090-BOS-IAH,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.,null
mytripandmore,AA-3468-CVG-MIA,7:00 a.m.,7:04aDec 1,9:55aDec 1,9:45aDec 1,2
mytripandmore,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
mytripandmore,CO-1023-IAH-DEN,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.,null
mytripandmore,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1,null
mytripandmore,UA-3050-PHX-CLT,11:05aDec 1,11:30aDec 1,4:57 p.m.,5:05 p.m.,null
mytripandmore,AA-1664-MIA-ATL,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.,null
mytripandmore,AA-3979-CVG-ORD,7:30 a.m.,7:28aDec 1,8:00aDec 1,8:06aDec 1,2
mytripandmore,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:03 p.m.,null,null
mytripandmore,AA-616-DFW-DTW,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.,null
mytripandmore,AA-4344-ORD-DTW,11:45aDec 1,11:47aDec 1,2:00 p.m.,2:10 p.m.,null
mytripandmore,UA-2945-PHL-CLT,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.,null
mytripandmore,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,10:48 p.m.,null,null
mytripandmore,AA-271-MIA-LAX,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.,null
mytripandmore,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1,null
mytripandmore,AA-643-MIA-ORD,7:10 a.m.,7:10aDec 1,9:35aDec 1,9:31aDec 1,2
mytripandmore,AA-1007-MIA-PHX,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.,null
mytripandmore,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1,null
mytripandmore,AA-1221-MCO-ORD,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.,null
mytripandmore,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1,null
mytripandmore,AA-4307-ORD-DTW,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.,null
mytripandmore,UA-233-LAX-JFK,4:25 p.m.,null,12:29aDec 2,null,null
mytripandmore,AA-3823-LAX-DEN,9:00 p.m.,Not Available,Dec 02 12:15 a.m.,Dec 02 Not Available,null
mytripandmore,AA-2312-DFW-DTW,8:25 p.m.,null,11:50 p.m.,null,null
mytripandmore,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1,null
mytripandmore,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1,null
mytripandmore,UA-257-JFK-SFO,Not Available,2:42 p.m.,Not Available,5:42 p.m.,null
mytripandmore,AA-649-ORD-SNA,1:30 p.m.,Not Available,3:50 p.m.,Not Available,null
mytripandmore,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,null
mytripandmore,UA-828-SFO-ORD,11:08 p.m.,null,5:11aDec 2,null,null
mytripandmore,AA-3063-SLC-LAX,8:20 p.m.,8:30 p.m.,9:18 p.m.,null,null
mytripandmore,AA-1917-JFK-MCO,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.,null
mytripandmore,UA-6273-YYC-SFO,Not Available,7:41 a.m.,Not Available,8:45 a.m.,null
mytripandmore,AA-4277-CVG-JFK,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.,null
mytripandmore,UA-37-EDI-EWR,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 p.m.,null
mytripandmore,AA-59-JFK-SFO,7:10 a.m.,7:14aDec 1,10:45aDec 1,11:12aDec 1,2
mytripandmore,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1,null
mytripandmore,AA-1544-SAN-ORD,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.,null
mytripandmore,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,2
mytripandmore,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.,null
mytripandmore,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1,null
ord,AA-3859-IAH-ORD,7:10 a.m.,null,9:40 a.m.,null,null
ord,AA-3842-MSP-ORD,6:00 a.m.,null,7:30 a.m.,null,null
ord,AA-643-MIA-ORD,7:10 a.m.,null,9:35 a.m.,null,null
ord,AA-3804-PHL-ORD,2:35 p.m.,null,4:05 p.m.,null,null
ord,AA-2268-PHX-ORD,7:15 a.m.,null,11:35 a.m.,null,null
ord,AA-1221-MCO-ORD,8:00 p.m.,null,11/30 9:45 p.m.,null,2
ord,UA-938-DEN-ORD,11/30 4:16 p.m.,null,11/30 7:35 p.m.,null,null
ord,AA-789-ORD-DEN,1:05 p.m.,null,2:35 p.m.,null,null
ord,AA-4307-ORD-DTW,11/30 6:45 p.m.,null,11/30 9:10 p.m.,null,null
ord,AA-3979-CVG-ORD,7:30 a.m.,null,8:00 a.m.,null,null
ord,UA-664-ORD-PHL,1:33 p.m.,null,4:31 p.m.,null,null
ord,AA-3756-ORD-SLC,12:15 p.m.,null,2:45 p.m.,null,null
ord,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,11/30 6:40 p.m.,null,2
ord,AA-1522-SFO-ORD,11/30 11:55 p.m.,null,5:50 a.m.,null,null
ord,AA-1544-SAN-ORD,11/30 11:25 a.m.,null,11/30 5:25 p.m.,null,null
ord,AA-4344-ORD-DTW,11:45 a.m.,null,2:00 p.m.,null,null
ord,AA-1733-ORD-PHX,11/30 7:45 p.m.,null,11/30 10:30 p.m.,null,null
ord,AA-4198-ORD-CLE,10:40 a.m.,null,12:55 p.m.,null,null
ord,UA-828-SFO-ORD,11:08 p.m.,null,5:11 a.m.,null,2
ord,AA-2050-ORD-MIA,10:40 a.m.,null,2:45 p.m.,null,null
ord,UA-248-PHX-ORD,11/30 12:57 p.m.,null,11/30 5:15 p.m.,null,null
ord,AA-415-BOS-ORD,8:35 a.m.,null,10:40 a.m.,null,null
ord,AA-4330-CVG-ORD,3:35 p.m.,null,4:00 p.m.,null,null
ord,UA-843-LAX-ORD,11/30 1:55 p.m.,null,11/30 7:53 p.m.,null,null
wunderground,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.,null
wunderground,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:14 a.m.,2
wunderground,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,9:40 p.m.,10:24 p.m.,null
wunderground,UA-3925-IAD-ORF,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.,null
wunderground,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:15 p.m.,10:28 p.m.,null
wunderground,AA-204-LAX-MCO,11:25 p.m.,11:57 p.m.,6:30 a.m.,6:55 a.m.,null
wunderground,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:34 p.m.,6:23 p.m.,null
wunderground,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.,null
wunderground,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.,2
wunderground,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:26 p.m.,7:37 p.m.,null
wunderground,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:12 p.m.,1:11 p.m.,null
wunderground,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:33 p.m.,3:59 p.m.,null
wunderground,CO-1023-IAH-DEN,11:40 a.m.,12:06 p.m.,12:51 p.m.,1:07 p.m.,null
wunderground,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,8:51 a.m.,8:50 a.m.,null
wunderground,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.,null
wunderground,AA-2957-DFW-CVG,7:55 a.m.,8:05 a.m.,10:55 a.m.,10:58 a.m.,null
wunderground,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,11:43 a.m.,11:50 a.m.,null
wunderground,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,7:50 a.m.,7:59 a.m.,null
wunderground,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:14 p.m.,3:13 p.m.,null
wunderground,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:25 a.m.,7:35 a.m.,null
wunderground,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:35 p.m.,2:40 p.m.,null
wunderground,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,2:48 p.m.,3:07 p.m.,null
wunderground,UA-257-JFK-SFO,2:30 p.m.,2:42 p.m.,5:40 p.m.,5:27 p.m.,null
wunderground,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.,null
wunderground,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.,null
wunderground,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.,null
wunderground,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.,null
wunderground,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,1:57 p.m.,2:21 p.m.,null
wunderground,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:10 p.m.,2:39 p.m.,null
