,tid,attribute,correct_val
3346,557,sched_arr_time,7:03 p.m.
3347,557,act_arr_time,7:10 p.m.
3348,558,src,flightstats
3349,558,flight,CO-63-EWR-IAH
3350,558,sched_dep_time,5:25 p.m.
3351,558,act_dep_time,5:22 p.m.
3352,558,sched_arr_time,8:22 p.m.
3353,558,act_arr_time,8:03 p.m.
3354,559,src,flightstats
3355,559,flight,AA-446-DFW-PHL
3356,559,sched_dep_time,11:50 a.m.
3357,559,act_dep_time,12:12 p.m.
3358,559,sched_arr_time,3:50 p.m.
3359,559,act_arr_time,4:09 p.m.
3360,560,src,flightstats
3361,560,flight,CO-1023-IAH-DEN
3362,560,sched_dep_time,11:40 a.m.
3363,560,act_dep_time,11:56 a.m.
3364,560,sched_arr_time,1:17 p.m.
3365,560,act_arr_time,1:14 p.m.
3366,561,src,flightstats
3367,561,flight,AA-466-IAH-MIA
3368,561,sched_dep_time,6:00 a.m.
3369,561,act_dep_time,6:08 a.m.
3370,561,sched_arr_time,9:20 a.m.
3371,561,act_arr_time,9:05 a.m.
3372,562,src,flightstats
3373,562,flight,UA-3050-PHX-CLT
3374,562,sched_dep_time,11:05 a.m.
3375,562,act_dep_time,11:30 a.m.
3376,562,sched_arr_time,4:57 p.m.
3377,562,act_arr_time,5:05 p.m.
3378,563,src,flightstats
3379,563,flight,CO-89-IAH-EWR
3380,563,sched_dep_time,6:00 a.m.
3381,563,act_dep_time,6:02 a.m.
3382,563,sched_arr_time,10:20 a.m.
3383,563,act_arr_time,10:27 a.m.
3384,564,src,flightstats
3385,564,flight,CO-1088-CLE-IAH
3386,564,sched_dep_time,8:40 a.m.
3387,564,act_dep_time,8:40 a.m.
3388,564,sched_arr_time,10:54 a.m.
3389,564,act_arr_time,10:56 a.m.
3390,565,src,flightstats
3391,565,flight,AA-2957-DFW-CVG
3392,565,sched_dep_time,7:55 a.m.
3393,565,act_dep_time,8:04 a.m.
3394,565,sched_arr_time,11:05 a.m.
3395,565,act_arr_time,11:01 a.m.
3396,566,src,flightstats
3397,566,flight,AA-1664-MIA-ATL
3398,566,sched_dep_time,10:15 a.m.
3399,566,act_dep_time,10:18 a.m.
3400,566,sched_arr_time,12:10 p.m.
3401,566,act_arr_time,11:56 a.m.
3402,567,src,flightstats
3403,567,flight,AA-3979-CVG-ORD
3404,567,sched_dep_time,7:30 a.m.
3405,567,act_dep_time,8:04 a.m.
3406,567,sched_arr_time,8:00 a.m.
3407,567,act_arr_time,8:06 a.m.
3408,568,src,flightstats
3409,568,flight,AA-1279-DFW-PHX
3410,568,sched_dep_time,1:00 p.m.
3411,568,act_dep_time,2:04 p.m.
3412,568,sched_arr_time,2:35 p.m.
3413,568,act_arr_time,3:30 p.m.
3414,569,src,flightstats
3415,569,flight,AA-404-MIA-MCO
3416,569,sched_dep_time,6:45 a.m.
3417,569,act_dep_time,6:57 a.m.
3418,569,sched_arr_time,7:45 a.m.
3419,569,act_arr_time,7:40 a.m.
3420,570,src,flightstats
3421,570,flight,AA-3756-ORD-SLC
3422,570,sched_dep_time,12:15 p.m.
3423,570,act_dep_time,12:41 p.m.
3424,570,sched_arr_time,2:45 p.m.
3425,570,act_arr_time,2:50 p.m.
3426,571,src,flightstats
3427,571,flight,UA-382-IAD-LAX
3428,571,sched_dep_time,12:30 p.m.
3429,571,act_dep_time,12:35 p.m.
3430,571,sched_arr_time,3:19 p.m.
3431,571,act_arr_time,3:21 p.m.
3432,572,src,flightstats
3433,572,flight,UA-2945-PHL-CLT
3434,572,sched_dep_time,12:00 a.m.
3435,572,act_dep_time,3:11 a.m.
3436,572,sched_arr_time,1:45 p.m.
3437,572,act_arr_time,1:15 p.m.
3438,573,src,flightstats
3439,573,flight,CO-47-IAH-LAX
3440,573,sched_dep_time,7:10 p.m.
3441,573,act_dep_time,8:25 p.m.
3442,573,sched_arr_time,8:56 p.m.
3443,573,act_arr_time,9:52 p.m.
3444,574,src,flightstats
3445,574,flight,AA-271-MIA-LAX
3446,574,sched_dep_time,11:35 a.m.
3447,574,act_dep_time,11:52 a.m.
3448,574,sched_arr_time,2:25 p.m.
3449,574,act_arr_time,2:27 p.m.
3450,575,src,flightstats
3451,575,flight,AA-2050-ORD-MIA
3452,575,sched_dep_time,10:40 a.m.
3453,575,act_dep_time,11:05 a.m.
3454,575,sched_arr_time,2:45 p.m.
3455,575,act_arr_time,2:46 p.m.
3456,576,src,flightstats
3457,576,flight,UA-248-PHX-ORD
3458,576,sched_dep_time,12:57 p.m.
3459,576,act_dep_time,1:32 p.m.
3460,576,sched_arr_time,5:15 p.m.
3461,576,act_arr_time,5:34 p.m.
3462,577,src,flightstats
3463,577,flight,AA-4330-CVG-ORD
3464,577,sched_dep_time,3:35 p.m.
3465,577,act_dep_time,3:36 p.m.
3466,577,sched_arr_time,4:00 p.m.
3467,577,act_arr_time,3:33 p.m.
3468,578,src,flightstats
3469,578,flight,AA-1434-DFW-MCO
3470,578,sched_dep_time,7:15 a.m.
3471,578,act_dep_time,7:21 a.m.
3472,578,sched_arr_time,10:35 a.m.
3473,578,act_arr_time,10:36 a.m.
3474,579,src,flightstats
3475,579,flight,CO-1561-PHX-IAH
3476,579,sched_dep_time,8:05 a.m.
3477,579,act_dep_time,8:00 a.m.
3478,579,sched_arr_time,11:35 a.m.
3479,579,act_arr_time,11:32 a.m.
3480,580,src,flightstats
3481,580,flight,AA-4307-ORD-DTW
3482,580,sched_dep_time,6:45 p.m.
3483,580,act_dep_time,6:55 p.m.
3484,580,sched_arr_time,9:10 p.m.
3485,580,act_arr_time,8:53 p.m.
3486,581,src,flightstats
3487,581,flight,AA-3-JFK-LAX
3488,581,sched_dep_time,12:00 p.m.
3489,581,act_dep_time,12:11 p.m.
3490,581,sched_arr_time,3:15 p.m.
3491,581,act_arr_time,3:16 p.m.
3492,582,src,flightstats
3493,582,flight,CO-1694-LAX-IAH
3494,582,sched_dep_time,7:15 p.m.
3495,582,act_dep_time,7:15 p.m.
3496,582,sched_arr_time,12:21 a.m.
3497,582,act_arr_time,12:21 a.m.
3498,583,src,flightstats
3499,583,flight,UA-843-LAX-ORD
3500,583,sched_dep_time,1:55 p.m.
3501,583,act_dep_time,2:10 p.m.
3502,583,sched_arr_time,7:53 p.m.
3503,583,act_arr_time,7:58 p.m.
3504,584,src,flightstats
3505,584,flight,CO-1193-EWR-MCO
3506,584,sched_dep_time,9:15 a.m.
3507,584,act_dep_time,9:14 a.m.
3508,584,sched_arr_time,12:18 p.m.
3509,584,act_arr_time,12:09 p.m.
3510,585,src,flightstats
3511,585,flight,AA-3842-MSP-ORD
3512,585,sched_dep_time,6:00 a.m.
3513,585,act_dep_time,6:56 a.m.
3514,585,sched_arr_time,7:30 a.m.
3515,585,act_arr_time,7:51 a.m.
3516,586,src,flightstats
3517,586,flight,AA-643-MIA-ORD
3518,586,sched_dep_time,7:10 a.m.
3519,586,act_dep_time,7:30 a.m.
3520,586,sched_arr_time,9:35 a.m.
3521,586,act_arr_time,9:31 a.m.
3522,587,src,flightstats
3523,587,flight,AA-1007-MIA-PHX
3524,587,sched_dep_time,4:55 p.m.
3525,587,act_dep_time,5:08 p.m.
3526,587,sched_arr_time,8:05 p.m.
3527,587,act_arr_time,7:55 p.m.
3528,588,src,flightstats
3529,588,flight,AA-2525-DFW-MIA
3530,588,sched_dep_time,7:25 a.m.
3531,588,act_dep_time,7:39 a.m.
3532,588,sched_arr_time,11:10 a.m.
3533,588,act_arr_time,11:06 a.m.
3534,589,src,flightstats
3535,589,flight,UA-2906-PHL-MCO
3536,589,sched_dep_time,3:50 p.m.
3537,589,act_dep_time,4:28 p.m.
3538,589,sched_arr_time,6:23 p.m.
3539,589,act_arr_time,6:38 p.m.
3540,590,src,flightstats
3541,590,flight,UA-938-DEN-ORD
3542,590,sched_dep_time,4:16 p.m.
3543,590,act_dep_time,4:15 p.m.
3544,590,sched_arr_time,7:35 p.m.
3545,590,act_arr_time,7:36 p.m.
3546,591,src,flightstats
3547,591,flight,AA-1221-MCO-ORD
3548,591,sched_dep_time,8:00 p.m.
3549,591,act_dep_time,8:23 p.m.
3550,591,sched_arr_time,9:45 p.m.
3551,591,act_arr_time,9:53 p.m.
3552,592,src,flightstats
3553,592,flight,CO-16-LAX-EWR
3554,592,sched_dep_time,10:25 a.m.
3555,592,act_dep_time,10:20 a.m.
3556,592,sched_arr_time,6:44 p.m.
3557,592,act_arr_time,6:34 p.m.
3558,593,src,flightstats
3559,593,flight,UA-2515-DFW-CLT
3560,593,sched_dep_time,7:05 a.m.
3561,593,act_dep_time,7:05 a.m.
3562,593,sched_arr_time,10:31 a.m.
3563,593,act_arr_time,10:47 a.m.
3564,594,src,flightstats
3565,594,flight,AA-400-DFW-JFK
3566,594,sched_dep_time,10:40 a.m.
3567,594,act_dep_time,11:01 a.m.
3568,594,sched_arr_time,2:59 p.m.
3569,594,act_arr_time,3:04 p.m.
3570,595,src,flightstats
3571,595,flight,UA-664-ORD-PHL
3572,595,sched_dep_time,1:33 p.m.
3573,595,act_dep_time,1:31 p.m.
3574,595,sched_arr_time,4:31 p.m.
3575,595,act_arr_time,4:23 p.m.
3576,596,src,flightstats
3577,596,flight,UA-37-EWR-MCO
3578,596,sched_dep_time,1:29 p.m.
3579,596,act_dep_time,1:48 p.m.
3580,596,sched_arr_time,4:17 p.m.
3581,596,act_arr_time,4:17 p.m.
3582,597,src,flightstats
3583,597,flight,AA-1522-SFO-ORD
3584,597,sched_dep_time,11:55 p.m.
3585,597,act_dep_time,11:55 p.m.
3586,597,sched_arr_time,5:50 a.m.
3587,597,act_arr_time,5:50 a.m.
3588,598,src,flightstats
3589,598,flight,UA-233-LAX-JFK
3590,598,sched_dep_time,4:25 p.m.
3591,598,act_dep_time,4:25 p.m.
3592,598,sched_arr_time,12:29 a.m.
3593,598,act_arr_time,12:29 a.m.
3594,599,src,flightstats
3595,599,flight,AA-3823-LAX-DEN
3596,599,sched_dep_time,9:00 p.m.
3597,599,act_dep_time,9:00 p.m.
3598,599,sched_arr_time,12:15 a.m.
3599,599,act_arr_time,12:15 a.m.
3600,600,src,flightstats
3601,600,flight,AA-2312-DFW-DTW
3602,600,sched_dep_time,8:25 p.m.
3603,600,act_dep_time,8:25 p.m.
3604,600,sched_arr_time,11:50 p.m.
3605,600,act_arr_time,11:50 p.m.
3606,601,src,flightstats
3607,601,flight,UA-2314-ATL-PHL
3608,601,sched_dep_time,2:55 p.m.
3609,601,act_dep_time,2:55 p.m.
3610,601,sched_arr_time,5:00 p.m.
3611,601,act_arr_time,4:47 p.m.
3612,602,src,flightstats
3613,602,flight,AA-1165-JFK-MIA
3614,602,sched_dep_time,6:59 a.m.
3615,602,act_dep_time,7:22 a.m.
3616,602,sched_arr_time,10:34 a.m.
3617,602,act_arr_time,10:04 a.m.
3618,603,src,flightstats
3619,603,flight,AA-431-MIA-SFO
3620,603,sched_dep_time,8:35 a.m.
3621,603,act_dep_time,8:51 a.m.
3622,603,sched_arr_time,11:50 a.m.
3623,603,act_arr_time,11:44 a.m.
3624,604,src,flightstats
3625,604,flight,UA-257-JFK-SFO
3626,604,sched_dep_time,2:30 p.m.
3627,604,act_dep_time,2:26 p.m.
3628,604,sched_arr_time,6:15 p.m.
3629,604,act_arr_time,5:42 p.m.
3630,605,src,flightstats
3631,605,flight,UA-3373-IAD-PHL
3632,605,sched_dep_time,8:29 a.m.
3633,605,act_dep_time,8:26 a.m.
3634,605,sched_arr_time,9:24 a.m.
3635,605,act_arr_time,9:13 a.m.
3636,606,src,flightstats
3637,606,flight,CO-1250-MIA-IAH
3638,606,sched_dep_time,2:53 p.m.
3639,606,act_dep_time,3:01 p.m.
3640,606,sched_arr_time,4:48 p.m.
3641,606,act_arr_time,4:59 p.m.
3642,607,src,flightstats
3643,607,flight,UA-828-SFO-ORD
3644,607,sched_dep_time,11:08 p.m.
3645,607,act_dep_time,11:08 p.m.
3646,607,sched_arr_time,5:11 a.m.
3647,607,act_arr_time,5:11 a.m.
3648,608,src,flightstats
3649,608,flight,CO-4888-IAH-DAL
3650,608,sched_dep_time,5:30 p.m.
3651,608,act_dep_time,5:30 p.m.
3652,608,sched_arr_time,6:40 p.m.
3653,608,act_arr_time,6:40 p.m.
3654,609,src,flightstats
3655,609,flight,UA-2704-DTW-PHX
3656,609,sched_dep_time,11:15 a.m.
3657,609,act_dep_time,11:15 a.m.
3658,609,sched_arr_time,1:40 p.m.
3659,609,act_arr_time,2:00 p.m.
3660,610,src,flightstats
3661,610,flight,AA-3063-SLC-LAX
3662,610,sched_dep_time,8:20 p.m.
3663,610,act_dep_time,8:39 p.m.
3664,610,sched_arr_time,9:20 p.m.
3665,610,act_arr_time,9:20 p.m.
3666,611,src,flightstats
3667,611,flight,UA-2708-EWR-CLT
3668,611,sched_dep_time,2:55 p.m.
3669,611,act_dep_time,2:55 p.m.
3670,611,sched_arr_time,4:53 p.m.
3671,611,act_arr_time,4:44 p.m.
3672,612,src,flightstats
3673,612,flight,UA-62-IAH-EWR
3674,612,sched_dep_time,2:30 p.m.
3675,612,act_dep_time,2:48 p.m.
3676,612,sched_arr_time,7:03 p.m.
3677,612,act_arr_time,7:10 p.m.
3678,613,src,flightstats
3679,613,flight,AA-3804-PHL-ORD
3680,613,sched_dep_time,2:35 p.m.
3681,613,act_dep_time,2:44 p.m.
3682,613,sched_arr_time,4:05 p.m.
3683,613,act_arr_time,3:43 p.m.
3684,614,src,flightstats
3685,614,flight,AA-1917-JFK-MCO
3686,614,sched_dep_time,2:55 p.m.
3687,614,act_dep_time,3:27 p.m.
3688,614,sched_arr_time,5:55 p.m.
3689,614,act_arr_time,5:43 p.m.
3690,615,src,flightstats
3691,615,flight,AA-2268-PHX-ORD
3692,615,sched_dep_time,7:15 a.m.
3693,615,act_dep_time,7:22 a.m.
3694,615,sched_arr_time,11:35 a.m.
3695,615,act_arr_time,11:06 a.m.
3696,616,src,flightstats
3697,616,flight,AA-4277-CVG-JFK
3698,616,sched_dep_time,12:10 p.m.
3699,616,act_dep_time,12:10 p.m.
3700,616,sched_arr_time,2:15 p.m.
3701,616,act_arr_time,1:43 p.m.
3702,617,src,flightstats
3703,617,flight,AA-789-ORD-DEN
3704,617,sched_dep_time,1:05 p.m.
3705,617,act_dep_time,1:19 p.m.
3706,617,sched_arr_time,2:35 p.m.
3707,617,act_arr_time,3:13 p.m.
3708,618,src,flightstats
3709,618,flight,UA-854-SFO-IAH
3710,618,sched_dep_time,7:53 a.m.
3711,618,act_dep_time,7:49 a.m.
3712,618,sched_arr_time,1:39 p.m.
3713,618,act_arr_time,1:30 p.m.
3714,619,src,flightstats
3715,619,flight,AA-415-BOS-ORD
3716,619,sched_dep_time,8:35 a.m.
3717,619,act_dep_time,8:56 a.m.
3718,619,sched_arr_time,10:40 a.m.
3719,619,act_arr_time,10:16 a.m.
3720,620,src,flightstats
3721,620,flight,AA-85-JFK-SFO
3722,620,sched_dep_time,3:05 p.m.
3723,620,act_dep_time,3:36 p.m.
3724,620,sched_arr_time,6:30 p.m.
3725,620,act_arr_time,6:43 p.m.
3726,621,src,flightstats
3727,621,flight,AA-3786-IAH-ORD
3728,621,sched_dep_time,4:00 p.m.
3729,621,act_dep_time,4:12 p.m.
3730,621,sched_arr_time,6:40 p.m.
3731,621,act_arr_time,6:15 p.m.
3732,622,src,flightstats
3733,622,flight,AA-222-LAX-BOS
3734,622,sched_dep_time,7:10 a.m.
3735,622,act_dep_time,7:31 a.m.
3736,622,sched_arr_time,3:30 p.m.
3737,622,act_arr_time,3:14 p.m.
3738,623,src,flightstats
3739,623,flight,CO-50-CLE-EWR
3740,623,sched_dep_time,2:55 p.m.
3741,623,act_dep_time,3:31 p.m.
3742,623,sched_arr_time,4:49 p.m.
3743,623,act_arr_time,5:26 p.m.
3744,624,src,flightstats
3745,624,flight,UA-3099-PHX-PHL
3746,624,sched_dep_time,11:55 a.m.
3747,624,act_dep_time,11:55 a.m.
3748,624,sched_arr_time,6:17 p.m.
3749,624,act_arr_time,5:38 p.m.
3750,625,src,flightstats
3751,625,flight,AA-4198-ORD-CLE
3752,625,sched_dep_time,10:40 a.m.
3753,625,act_dep_time,10:54 a.m.
3754,625,sched_arr_time,12:55 p.m.
3755,625,act_arr_time,12:50 p.m.
3756,626,src,flightstats
3757,626,flight,CO-45-EWR-MIA
3758,626,sched_dep_time,4:00 p.m.
3759,626,act_dep_time,3:58 p.m.
3760,626,sched_arr_time,7:05 p.m.
3761,626,act_arr_time,6:36 p.m.
3762,627,src,flightstats
3763,627,flight,AA-3809-PHX-LAX
3764,627,sched_dep_time,6:00 a.m.
3765,627,act_dep_time,6:10 a.m.
3766,627,sched_arr_time,6:40 a.m.
3767,627,act_arr_time,6:19 a.m.
3768,628,src,flightstats
3769,628,flight,AA-59-JFK-SFO
3770,628,sched_dep_time,7:10 a.m.
3771,628,act_dep_time,7:39 a.m.
3772,628,sched_arr_time,10:45 a.m.
3773,628,act_arr_time,11:12 a.m.
3774,629,src,panynj
3775,629,flight,AA-3859-IAH-ORD
3776,629,sched_dep_time,7:10 a.m.
3777,629,act_dep_time,7:16 a.m.
3778,629,sched_arr_time,9:40 a.m.
3779,629,act_arr_time,9:32 a.m.
3780,630,src,panynj
3781,630,flight,CO-1586-IAH-MCO
3782,630,sched_dep_time,7:00 p.m.
3783,630,act_dep_time,7:14 p.m.
3784,630,sched_arr_time,10:15 p.m.
3785,630,act_arr_time,10:29 p.m.
3786,631,src,panynj
3787,631,flight,AA-518-MIA-JFK
3788,631,sched_dep_time,6:40 a.m.
3789,631,act_dep_time,6:54 a.m.
3790,631,sched_arr_time,9:25 a.m.
3791,631,act_arr_time,9:28 a.m.
3792,632,src,panynj
3793,632,flight,UA-397-JFK-SFO
3794,632,sched_dep_time,8:00 a.m.
3795,632,act_dep_time,8:29 a.m.
3796,632,sched_arr_time,11:55 a.m.
3797,632,act_arr_time,11:58 a.m.
3798,633,src,panynj
3799,633,flight,UA-3925-IAD-ORF
3800,633,sched_dep_time,8:41 a.m.
3801,633,act_dep_time,8:42 a.m.
3802,633,sched_arr_time,9:54 a.m.
3803,633,act_arr_time,9:43 a.m.
3804,634,src,panynj
3805,634,flight,AA-1733-ORD-PHX
3806,634,sched_dep_time,7:45 p.m.
3807,634,act_dep_time,7:58 p.m.
3808,634,sched_arr_time,10:30 p.m.
3809,634,act_arr_time,10:30 p.m.
3810,635,src,panynj
3811,635,flight,AA-3-JFK-LAX
3812,635,sched_dep_time,12:00 p.m.
3813,635,act_dep_time,12:11 p.m.
3814,635,sched_arr_time,3:15 p.m.
3815,635,act_arr_time,3:16 p.m.
3816,636,src,panynj
3817,636,flight,UA-2830-MCO-CLT
3818,636,sched_dep_time,3:27 p.m.
3819,636,act_dep_time,3:27 p.m.
3820,636,sched_arr_time,5:05 p.m.
3821,636,act_arr_time,5:17 p.m.
3822,637,src,panynj
3823,637,flight,CO-58-DEN-IAH
3824,637,sched_dep_time,11:25 a.m.
3825,637,act_dep_time,11:32 a.m.
3826,637,sched_arr_time,2:50 p.m.
3827,637,act_arr_time,3:31 p.m.
3828,638,src,panynj
3829,638,flight,UA-5487-SFO-MRY
3830,638,sched_dep_time,10:39 a.m.
3831,638,act_dep_time,10:33 a.m.
3832,638,sched_arr_time,11:19 a.m.
3833,638,act_arr_time,11:21 a.m.
3834,639,src,panynj
3835,639,flight,AA-204-LAX-MCO
3836,639,sched_dep_time,11:25 p.m.
3837,639,act_dep_time,11:25 p.m.
3838,639,sched_arr_time,6:55 a.m.
3839,639,act_arr_time,6:55 a.m.
3840,640,src,panynj
3841,640,flight,UA-414-LAX-SFO
3842,640,sched_dep_time,6:00 a.m.
3843,640,act_dep_time,5:56 a.m.
3844,640,sched_arr_time,7:23 a.m.
3845,640,act_arr_time,7:17 a.m.
3846,641,src,panynj
3847,641,flight,CO-1614-LAX-IAH
3848,641,sched_dep_time,12:30 a.m.
3849,641,act_dep_time,12:41 a.m.
3850,641,sched_arr_time,5:35 a.m.
3851,641,act_arr_time,5:26 a.m.
3852,642,src,panynj
3853,642,flight,UA-2726-FLL-PHL
3854,642,sched_dep_time,4:00 p.m.
3855,642,act_dep_time,4:00 p.m.
3856,642,sched_arr_time,6:46 p.m.
3857,642,act_arr_time,6:28 p.m.
3858,643,src,panynj
3859,643,flight,CO-52-IAH-LAX
3860,643,sched_dep_time,7:35 a.m.
3861,643,act_dep_time,7:29 a.m.
3862,643,sched_arr_time,9:21 a.m.
3863,643,act_arr_time,9:14 a.m.
3864,644,src,panynj
3865,644,flight,CO-1090-BOS-IAH
3866,644,sched_dep_time,9:45 a.m.
3867,644,act_dep_time,10:19 a.m.
3868,644,sched_arr_time,1:16 p.m.
3869,644,act_arr_time,1:19 p.m.
3870,645,src,panynj
3871,645,flight,AA-616-DFW-DTW
3872,645,sched_dep_time,9:05 a.m.
3873,645,act_dep_time,10:10 a.m.
3874,645,sched_arr_time,12:35 p.m.
3875,645,act_arr_time,1:27 p.m.
3876,646,src,panynj
3877,646,flight,UA-3515-IAD-MSP
3878,646,sched_dep_time,8:15 a.m.
3879,646,act_dep_time,8:12 a.m.
3880,646,sched_arr_time,10:06 a.m.
3881,646,act_arr_time,9:56 a.m.
3882,647,src,panynj
3883,647,flight,AA-3468-CVG-MIA
3884,647,sched_dep_time,7:00 a.m.
3885,647,act_dep_time,7:25 a.m.
3886,647,sched_arr_time,9:55 a.m.
3887,647,act_arr_time,9:45 a.m.
3888,648,src,panynj
3889,648,flight,AA-484-DFW-MIA
3890,648,sched_dep_time,4:15 p.m.
3891,648,act_dep_time,4:29 p.m.
3892,648,sched_arr_time,7:55 p.m.
3893,648,act_arr_time,7:39 p.m.
3894,649,src,panynj
3895,649,flight,AA-1886-BOS-MIA
3896,649,sched_dep_time,10:45 a.m.
3897,649,act_dep_time,10:55 a.m.
3898,649,sched_arr_time,2:20 p.m.
3899,649,act_arr_time,1:40 p.m.
3900,650,src,panynj
3901,650,flight,CO-62-IAH-EWR
3902,650,sched_dep_time,2:30 p.m.
3903,650,act_dep_time,2:48 p.m.
3904,650,sched_arr_time,7:03 p.m.
3905,650,act_arr_time,7:10 p.m.
3906,651,src,panynj
3907,651,flight,CO-1561-PHX-IAH
3908,651,sched_dep_time,8:05 a.m.
3909,651,act_dep_time,8:00 a.m.
3910,651,sched_arr_time,11:35 a.m.
3911,651,act_arr_time,11:32 a.m.
3912,652,src,panynj
3913,652,flight,UA-2314-ATL-PHL
3914,652,sched_dep_time,2:55 p.m.
3915,652,act_dep_time,2:55 p.m.
3916,652,sched_arr_time,5:00 p.m.
3917,652,act_arr_time,4:47 p.m.
3918,653,src,panynj
3919,653,flight,AA-446-DFW-PHL
3920,653,sched_dep_time,11:50 a.m.
3921,653,act_dep_time,12:12 p.m.
3922,653,sched_arr_time,3:50 p.m.
3923,653,act_arr_time,4:09 p.m.
3924,654,src,panynj
3925,654,flight,CO-1023-IAH-DEN
3926,654,sched_dep_time,11:40 a.m.
3927,654,act_dep_time,11:56 a.m.
3928,654,sched_arr_time,1:17 p.m.
3929,654,act_arr_time,1:14 p.m.
3930,655,src,panynj
3931,655,flight,AA-466-IAH-MIA
3932,655,sched_dep_time,6:00 a.m.
3933,655,act_dep_time,6:08 a.m.
3934,655,sched_arr_time,9:20 a.m.
3935,655,act_arr_time,9:05 a.m.
3936,656,src,panynj
3937,656,flight,UA-3050-PHX-CLT
3938,656,sched_dep_time,11:05 a.m.
3939,656,act_dep_time,11:30 a.m.
3940,656,sched_arr_time,4:57 p.m.
3941,656,act_arr_time,5:05 p.m.
3942,657,src,panynj
3943,657,flight,CO-89-IAH-EWR
3944,657,sched_dep_time,6:00 a.m.
3945,657,act_dep_time,6:02 a.m.
3946,657,sched_arr_time,10:20 a.m.
3947,657,act_arr_time,10:27 a.m.
3948,658,src,panynj
3949,658,flight,CO-1088-CLE-IAH
3950,658,sched_dep_time,8:40 a.m.
3951,658,act_dep_time,8:40 a.m.
3952,658,sched_arr_time,10:54 a.m.
3953,658,act_arr_time,10:56 a.m.
3954,659,src,panynj
3955,659,flight,AA-1664-MIA-ATL
3956,659,sched_dep_time,10:15 a.m.
3957,659,act_dep_time,10:18 a.m.
3958,659,sched_arr_time,12:10 p.m.
3959,659,act_arr_time,11:56 a.m.
3960,660,src,panynj
3961,660,flight,AA-1279-DFW-PHX
3962,660,sched_dep_time,1:00 p.m.
3963,660,act_dep_time,2:04 p.m.
3964,660,sched_arr_time,2:35 p.m.
3965,660,act_arr_time,3:30 p.m.
3966,661,src,panynj
3967,661,flight,UA-854-SFO-IAH
3968,661,sched_dep_time,7:53 a.m.
3969,661,act_dep_time,7:49 a.m.
3970,661,sched_arr_time,1:39 p.m.
3971,661,act_arr_time,1:30 p.m.
3972,662,src,panynj
3973,662,flight,UA-382-IAD-LAX
3974,662,sched_dep_time,12:30 p.m.
3975,662,act_dep_time,12:35 p.m.
3976,662,sched_arr_time,3:19 p.m.
3977,662,act_arr_time,3:21 p.m.
3978,663,src,panynj
3979,663,flight,AA-4344-ORD-DTW
3980,663,sched_dep_time,11:45 a.m.
3981,663,act_dep_time,12:13 p.m.
3982,663,sched_arr_time,2:00 p.m.
3983,663,act_arr_time,2:10 p.m.
3984,664,src,panynj
3985,664,flight,UA-257-JFK-SFO
3986,664,sched_dep_time,2:30 p.m.
3987,664,act_dep_time,2:26 p.m.
3988,664,sched_arr_time,6:15 p.m.
3989,664,act_arr_time,5:42 p.m.
3990,665,src,panynj
3991,665,flight,UA-2945-PHL-CLT
3992,665,sched_dep_time,12:00 a.m.
3993,665,act_dep_time,3:11 a.m.
3994,665,sched_arr_time,1:45 p.m.
3995,665,act_arr_time,1:15 p.m.
3996,666,src,panynj
3997,666,flight,CO-63-EWR-IAH
3998,666,sched_dep_time,5:25 p.m.
3999,666,act_dep_time,5:22 p.m.
4000,666,sched_arr_time,8:22 p.m.
4001,666,act_arr_time,8:03 p.m.
4002,667,src,panynj
4003,667,flight,CO-47-IAH-LAX
4004,667,sched_dep_time,7:10 p.m.
4005,667,act_dep_time,8:25 p.m.
4006,667,sched_arr_time,8:56 p.m.
4007,667,act_arr_time,9:52 p.m.
4008,668,src,panynj
4009,668,flight,AA-2050-ORD-MIA
4010,668,sched_dep_time,10:40 a.m.
4011,668,act_dep_time,11:05 a.m.
4012,668,sched_arr_time,2:45 p.m.
4013,668,act_arr_time,2:46 p.m.
4014,669,src,panynj
4015,669,flight,UA-248-PHX-ORD
4016,669,sched_dep_time,12:57 p.m.
4017,669,act_dep_time,1:32 p.m.
4018,669,sched_arr_time,5:15 p.m.
4019,669,act_arr_time,5:34 p.m.
4020,670,src,panynj
4021,670,flight,AA-4330-CVG-ORD
4022,670,sched_dep_time,3:35 p.m.
4023,670,act_dep_time,3:36 p.m.
4024,670,sched_arr_time,4:00 p.m.
4025,670,act_arr_time,3:33 p.m.
4026,671,src,panynj
4027,671,flight,AA-1434-DFW-MCO
4028,671,sched_dep_time,7:15 a.m.
4029,671,act_dep_time,7:21 a.m.
4030,671,sched_arr_time,10:35 a.m.
4031,671,act_arr_time,10:36 a.m.
4032,672,src,panynj
4033,672,flight,AA-1640-MIA-MCO
4034,672,sched_dep_time,6:30 p.m.
4035,672,act_dep_time,6:30 p.m.
4036,672,sched_arr_time,7:25 p.m.
4037,672,act_arr_time,7:25 p.m.
4038,673,src,panynj
4039,673,flight,AA-4307-ORD-DTW
4040,673,sched_dep_time,6:45 p.m.
4041,673,act_dep_time,6:55 p.m.
4042,673,sched_arr_time,9:10 p.m.
4043,673,act_arr_time,8:53 p.m.
4044,674,src,panynj
4045,674,flight,CO-1694-LAX-IAH
4046,674,sched_dep_time,7:15 p.m.
4047,674,act_dep_time,7:15 p.m.
4048,674,sched_arr_time,12:21 a.m.
