ounces,abv,brewery_id,brewery_name,city,state,Label
12.0 oz.,0.085,118,Southern Star Brewing Company,Conroe,TX,
12.0 ounce,0.092,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz.,0.09%,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz,0.072,118,Southern Star Brewing Company,Conroe,TX,
16.0 oz.,0.05,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz,0.099,118,Southern Star Brewing Company,Conroe,TX,
12.0 ounce,0.055,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz,0.069,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz,0.083,118,Southern Star Brewing Company,Conroe,TX,
16.0 ounce,0.065,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz.,0.05,118,Southern Star Brewing Company,Conroe,TX,
12.0 oz.,0.047,78,Speakasy Ales & Lagers,San Francisco,CA,
16.0 oz,,508,Spilker Ales,Cortland,NE,
16.0 oz,0.058,175,Spiteful Brewing Company,Chicago,IL,
16.0 oz.,0.096,175,Spiteful Brewing Company,Chicago,IL,
16.0 OZ.,0.082,175,Spiteful Brewing Company,Chicago,IL,
16.0 oz,0.08%,175,Spiteful Brewing Company,Chicago,IL,
16.0 oz.,0.06,175,Spiteful Brewing Company,Chicago,IL,
16.0 oz.,0.055,175,Spiteful Brewing Company,Chicago,IL,
12.0 oz,0.10%,175,Spiteful Brewing Company,Chicago,IL,
16.0 OZ.,0.073,175,Spiteful Brewing Company,Chicago,IL,
12.0 oz.,0.06%,175,Spiteful Brewing Company,Chicago,IL,
12.0 oz.,0.06,175,Spiteful Brewing Company,Chicago IL,,
12.0 oz,0.058,175,Spiteful Brewing Company,Chicago,IL,
12.0 oz.,0.055,175,Spiteful Brewing Company,Chicago,IL,
12.0 ounce,0.05,498,Sprecher Brewing Company,Glendale,WI,
12.0 ounce,0.05%,498,Sprecher Brewing Company,Glendale,WI,
12.0 oz,0.056,372,Spring House Brewing Company,Conestoga,PA,
16.0 oz,0.052,186,St. Julian Winery,Paw Paw,MI,
12.0 oz,0.042,383,Starr Hill Brewery,Crozet,VA,
16.0 ounce,0.065,383,Starr Hill Brewery,Crozet,VA,
12.0 oz,0.05%,383,Starr Hill Brewery,Crozet,VA,
12.0 ounce,0.07%,383,Starr Hill Brewery,Crozet,VA,
12.0 oz.,0.065,119,Steamworks Brewing Company,Durango,CO,
12.0 oz,0.05%,119,Steamworks Brewing Company,Durango,CO,
12.0 oz,0.057,119,Steamworks Brewing Company,Durango,CO,
12.0 oz. Alumi-Tek,0.065,119,Steamworks Brewing Company,Durango,CO,
12.0 oz.,0.047,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz. Alumi-Tek,0.047,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.054,131,Stevens Point Brewery,Stevens Point,WI,
12.0 ounce,0.047,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz.,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz. Alumi-Tek,0.063,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
16.0 oz.,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz.,0.062,131,Stevens Point Brewery,Stevens Point,WI,
16.0 ounce,0.057,131,Stevens Point Brewery,Stevens Point,WI,
16.0 oz,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz. Alumi-Tek,0.05,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz. Alumi-Tek,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.035,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz.,0.049,131,Stevens Point Brewery,Stevens Point,WI,
12.0 ounce,0.06%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.054,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.05%,131,Stevens Point Brewery,Stevens Point,WI,
12.0 ounce,0.054,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz.,0.047,131,Stevens Point Brewery,Stevens Point,WI,
12.0 oz,0.047,131,Stevens Point Brewery,Stevens Point,WI,
16.0 ounce,0.05%,486,Stillmank Beer Company,Green Bay,WI,
12.0 OZ.,0.05,255,Stillwater Artisanal Ales,Baltimore,MD,
12.0 oz.,0.05,255,Stillwater Artisanal Ales,Baltimore,MD,
12.0 ounce,0.045,255,Stillwater Artisanal Ales,Baltimore MD,,
12.0 oz,0.045,492,Stone Coast Brewing Company,Portland,ME,
12.0 oz.,0.051,412,Straight to Ale,Huntsville,AL,
12.0 oz.,0.05,412,Straight to Ale,Huntsville,AL,
12.0 oz.,0.07%,412,Straight to Ale,Huntsville,AL,
12.0 oz,0.05,129,Straub Brewery,St Mary's,PA,
12.0 oz.,0.041,129,Straub Brewery,St Mary's,PA,
12.0 oz.,0.041,129,Straub Brewery,St Mary's,PA,
12.0 oz.,0.032,129,Straub Brewery,St Mary's,PA,
12.0 oz.,0.053,138,Summit Brewing Company,St Paul,MN,
12.0 ounce,0.053,58,Summit Brewing Company,St. Paul,MN,
16.0 ounce,0.05%,58,Summit Brewing Company,St. Paul MN,,
16.0 oz.,0.08%,58,Summit Brewing Company,St. Paul,MN,
16.0 ounce,0.052,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.054,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.054,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.06%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.083,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.10%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.09,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.05%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz. Alumi-Tek,0.064,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.063,25,Sun King Brewing Company,Indianapolis IN,,
16.0 oz.,0.064,25,Sun King Brewing Company,Indianapolis IN,,
16.0 oz,0.064,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,,25,Sun King Brewing Company,Indianapolis IN,,
16.0 ounce,0.09,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz. Silo Can,0.07%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.075,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.06%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.099,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.063,25,Sun King Brewing Company,Indianapolis,IN,
16.0 OZ.,,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.054,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.07%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.054,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.10%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.07%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.09,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz. Alumi-Tek,0.055,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.052,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.052,25,Sun King Brewing Company,Indianapolis IN,,
16.0 oz,0.08,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.09%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.09%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.075,25,Sun King Brewing Company,Indianapolis,IN,
16.0 ounce,0.055,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.10%,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz.,0.054,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz,0.053,25,Sun King Brewing Company,Indianapolis,IN,
16.0 oz. Alumi-Tek,0.06%,25,Sun King Brewing Company,Indianapolis,IN,
12.0 OZ.,0.045,455,Sunken City Brewing Company,Hardy,VA,
12.0 ounce,0.07,455,Sunken City Brewing Company,Hardy,VA,
16.0 oz.,0.07%,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz.,0.057,61,Surly Brewing Company,Brooklyn Center MN,,
16.0 oz,0.10%,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 ounce,0.07%,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 ounce,0.075,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 ounce,0.04,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz,0.055,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz,0.051,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz.,0.051,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 OZ.,0.10%,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz.,0.05%,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz.,0.067,61,Surly Brewing Company,Brooklyn Center,MN,
16.0 oz. Alumi-Tek,0.062,61,Surly Brewing Company,Brooklyn Center,MN,
12.0 oz,0.073,447,Swamp Head Brewery,Gainesville,FL,
12.0 oz.,0.05%,447,Swamp Head Brewery,Gainesville,FL,
12.0 OZ.,0.056,447,Swamp Head Brewery,Gainesville,FL,
12.0 OZ.,0.05,447,Swamp Head Brewery,Gainesville,FL,
12.0 oz,0.06%,447,Swamp Head Brewery,Gainesville,FL,
12.0 OZ.,0.045,381,Swashbuckler Brewing Company,Manheim,PA,
12.0 oz.,0.055,49,SweetWater Brewing Company,Atlanta,GA,
12.0 oz.,0.06%,49,SweetWater Brewing Company,Atlanta,GA,
12.0 oz.,0.06%,49,SweetWater Brewing Company,Atlanta,GA,
12.0 oz.,0.054,49,SweetWater Brewing Company,Atlanta,GA,
12.0 ounce,0.08,449,TailGate Beer,San Diego,CA,
12.0 oz.,0.05%,449,TailGate Beer,San Diego,CA,
24.0 oz.,0.05,449,TailGate Beer,San Diego,CA,
12.0 oz. Silo Can,0.05,449,TailGate Beer,San Diego,CA,
24.0 oz.,0.05%,449,TailGate Beer,San Diego,CA,
24.0 oz.,0.05%,449,TailGate Beer,San Diego,CA,
12.0 oz,0.05,449,TailGate Beer,San Diego,CA,
12.0 ounce,0.05%,449,TailGate Beer,San Diego,CA,
16.9 OZ.,0.085,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz.,0.05%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz.,0.062,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 OZ.,0.06%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.05,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.07%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.04%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 ounce,0.072,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz.,0.05,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 ounce,0.05%,45,Tallgrass Brewing Company,Manhattan KS,,
16.0 oz.,0.052,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 OZ.,0.085,45,Tallgrass Brewing Company,Manhattan,KS,
12.0 ounce,0.05,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.05,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz.,0.07%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz.,0.044,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.05%,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz,0.063,45,Tallgrass Brewing Company,Manhattan,KS,
16.0 oz. Alumi-Tek,0.068,409,Tamarack Brewing Company,Lakeside,MT,
16.0 oz.,0.06%,409,Tamarack Brewing Company,Lakeside,MT,
16.0 oz.,0.055,490,Tampa Bay Brewing Company,Tampa,FL,
16.0 oz. Alumi-Tek,0.07%,490,Tampa Bay Brewing Company,Tampa,FL,
16.0 oz.,0.065,7,Tapistry Brewing,Bridgman,MI,
16.0 oz.,0.07%,7,Tapistry Brewing,Bridgman,MI,
16.0 oz,0.057,7,Tapistry Brewing,Bridgman,MI,
12.0 oz,0.08,28,Taxman Brewing Company,Bargersville,IN,
12.0 ounce,0.057,480,Telluride Brewing Company,Telluride,CO,
12.0 oz.,0.064,480,Telluride Brewing Company,Telluride,CO,
12.0 oz.,0.055,480,Telluride Brewing Company,Telluride,CO,
12.0 oz.,0.05%,210,Temperance Beer Company,Evanston IL,,
12.0 oz. Alumi-Tek,0.04%,210,Temperance Beer Company,Evanston,IL,
12.0 ounce,0.066,210,Temperance Beer Company,Evanston,IL,
12.0 oz,0.05%,469,Terrapin Brewing Company,Athens GA,,
12.0 ounce,0.055,215,Texian Brewing Co.,Richmond,TX,
12.0 oz,0.063,215,Texian Brewing Co.,Richmond,TX,
12.0 oz,0.056,215,Texian Brewing Co.,Richmond,TX,
12.0 oz.,0.071,215,Texian Brewing Co.,Richmond,TX,
16.0 oz,0.06,272,The Alchemist,Waterbury,VT,
16.0 oz.,0.10%,272,The Alchemist,Waterbury,VT,
16.0 oz.,0.08,272,The Alchemist,Waterbury,VT,
16.0 oz.,0.07,272,The Alchemist,Waterbury VT,,
16.0 oz. Alumi-Tek,0.08,272,The Alchemist,Waterbury,VT,
16.0 oz. Alumi-Tek,0.08,272,The Alchemist,Waterbury,VT,
12.0 ounce,0.05%,457,The Black Tooth Brewing Company,Sheridan,WY,
12.0 ounce,0.07%,457,The Black Tooth Brewing Company,Sheridan,WY,
12.0 ounce,0.05%,457,The Black Tooth Brewing Company,Sheridan,WY,
12.0 oz.,0.059,457,The Black Tooth Brewing Company,Sheridan,WY,
12.0 ounce,0.05,262,The Brewer's Art,Baltimore,MD,
12.0 oz,0.073,262,The Brewer's Art,Baltimore,MD,
12.0 oz,0.07%,262,The Brewer's Art,Baltimore,MD,
16.0 oz,0.052,329,The Bronx Brewery,Bronx,NY,
16.0 oz,0.06%,329,The Bronx Brewery,Bronx,NY,
16.0 ounce,0.063,329,The Bronx Brewery,Bronx,NY,
16.0 ounce,0.052,33,The Dudes' Brewing Company,Torrance,CA,
16.0 oz.,0.06%,33,The Dudes' Brewing Company,Torrance,CA,
16.0 oz,0.05,33,The Dudes' Brewing Company,Torrance,CA,
16.0 oz.,0.069,33,The Dudes' Brewing Company,Torrance,CA,
16.0 oz,0.099,33,The Dudes' Brewing Company,Torrance,CA,
12.0 ounce,0.046,328,The Just Beer Project,Burlington,VT,
12.0 oz. Alumi-Tek,0.045,90,The Lion Brewery,Wilkes-Barre,PA,
12.0 ounce,,484,The Manhattan Brewing Company,New York,NY,
16.0 oz.,0.052,9,The Mitten Brewing Company,Grand Rapids,MI,
12.0 OZ.,0.058,438,The Right Brain Brewery,Traverse City,MI,
16.0 oz.,0.059,438,The Right Brain Brewery,Traverse City,MI,
16.0 oz.,0.047,438,The Right Brain Brewery,Traverse City,MI,
12.0 oz.,0.044,334,The Traveler Beer Company,Burlington,VT,
12.0 oz. Alumi-Tek,0.048,142,Third Street Brewhouse,Cold Spring,MN,
12.0 oz,0.05%,142,Third Street Brewhouse,Cold Spring,MN,
12.0 oz,0.04%,142,Third Street Brewhouse,Cold Spring,MN,
12.0 ounce,0.049,142,Third Street Brewhouse,Cold Spring,MN,
12.0 ounce,0.05%,108,Thomas Hooker Brewing Company,Bloomfield,CT,
12.0 oz. Alumi-Tek,0.04%,153,Three Creeks Brewing,Sisters,OR,
12.0 oz.,0.062,153,Three Creeks Brewing,Sisters,OR,
12.0 oz.,0.062,153,Three Creeks Brewing,Sisters,OR,
12.0 oz. Silo Can,0.053,273,Three Notch'd Brewing Company,Charlottesville,VA,
12.0 oz,0.06,273,Three Notch'd Brewing Company,Charlottesville,VA,
16.0 oz,0.06%,21,Three Pints Brewing,Martinsville,IN,
16.0 oz.,0.055,21,Three Pints Brewing,Martinsville,IN,
16.0 oz,0.054,21,Three Pints Brewing,Martinsville,IN,
16.0 OZ.,0.053,21,Three Pints Brewing,Martinsville,IN,
12.0 ounce,0.052,282,Thunderhead Brewing Company,Kearney,NE,
12.0 oz,0.07%,282,Thunderhead Brewing Company,Kearney,NE,
12.0 oz,0.075,282,Thunderhead Brewing Company,Kearney,NE,
12.0 oz,,282,Thunderhead Brewing Company,Kearney NE,,
16.0 ounce,0.058,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz,0.052,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz,0.12,17,Tin Man Brewing Company,Evansville,IN,
16.0 OZ.,0.06%,17,Tin Man Brewing Company,Evansville,IN,
16.0 ounce,0.085,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz.,0.058,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz,0.051,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz.,0.052,17,Tin Man Brewing Company,Evansville,IN,
16.0 oz.,0.045,17,Tin Man Brewing Company,Evansville IN,,
12.0 ounce,0.055,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz,0.07%,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz,0.07,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 ounce,0.05,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz.,0.045,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz,0.055,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz.,0.045,152,Tin Roof Brewing Company,Baton Rouge,LA,
12.0 oz.,0.073,291,Tommyknocker Brewery,Idaho Springs,CO,
12.0 oz.,0.06%,291,Tommyknocker Brewery,Idaho Springs CO,,
16.0 oz.,0.05,474,Tonka Beer Company,Minnetonka,MN,
16.0 oz.,0.068,474,Tonka Beer Company,Minnetonka,MN,
12.0 oz.,0.062,265,Tractor Brewing Company,Albuquerque,NM,
12.0 oz,0.07%,265,Tractor Brewing Company,Albuquerque,NM,
12.0 oz. Alumi-Tek,0.06,265,Tractor Brewing Company,Albuquerque,NM,
12.0 oz.,0.057,524,Triangle Brewing Company,Durham,NC,
12.0 ounce,0.05,524,Triangle Brewing Company,Durham,NC,
12.0 ounce,0.08%,524,Triangle Brewing Company,Durham,NC,
16.0 ounce,0.082,97,Tröegs Brewing Company,Hershey,PA,
16.0 ounce,0.075,97,Tröegs Brewing Company,Hershey,PA,
12.0 oz.,0.045,97,Tröegs Brewing Company,Hershey,PA,
16.0 ounce,0.08%,97,Tröegs Brewing Company,Hershey,PA,
12.0 ounce,0.08%,97,Tröegs Brewing Company,Hershey PA,,
12.0 oz.,0.06%,539,Twin Lakes Brewing Company,Greenville,DE,
16.0 ounce,0.062,520,Twisted Pine Brewing Company,Boulder,CO,
12.0 ounce,0.05%,38,Twisted X Brewing Company,Dripping Springs,TX,
12.0 oz. Alumi-Tek,0.075,38,Twisted X Brewing Company,Dripping Springs,TX,
12.0 oz.,0.05%,38,Twisted X Brewing Company,Dripping Springs,TX,
12.0 oz,0.041,190,Two Beers Brewing Company,Seattle,WA,
12.0 oz,0.048,190,Two Beers Brewing Company,Seattle,WA,
12.0 oz,0.05%,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.06%,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.048,190,Two Beers Brewing Company,Seattle,WA,
12.0 oz.,0.06%,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.057,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.054,190,Two Beers Brewing Company,Seattle,WA,
12.0 oz,0.052,190,Two Beers Brewing Company,Seattle,WA,
12.0 oz.,0.062,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.048,190,Two Beers Brewing Company,Seattle,WA,
12.0 ounce,0.046,190,Two Beers Brewing Company,Seattle,WA,
16.0 oz,0.063,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz,0.06%,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz.,0.06%,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz.,0.05%,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz. Alumi-Tek,0.05%,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz,0.077,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 ounce,0.045,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 ounce,0.065,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz,0.07,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 OZ.,0.07%,74,Two Brothers Brewing Company,Warrenville,IL,
12.0 oz,0.045,243,Two Henrys Brewing Company,Plant City,FL,
16.0 oz.,0.05,435,Two Roads Brewing Company,Stratford,CT,
12.0 oz,0.06,435,Two Roads Brewing Company,Stratford,CT,
12.0 oz.,0.072,435,Two Roads Brewing Company,Stratford,CT,
12.0 oz,0.05%,435,Two Roads Brewing Company,Stratford,CT,
12.0 ounce,0.05%,435,Two Roads Brewing Company,Stratford,CT,
12.0 OZ.,0.05,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz,0.04,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz.,0.04,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 OZ.,0.07%,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 ounce,0.04%,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz,0.04%,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz.,0.073,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz.,0.04%,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 oz.,0.04,159,Uinta Brewing Company,Salt Lake City,UT,
12.0 ounce,0.055,555,Ukiah Brewing Company,Ukiah,CA,
16.0 oz,0.06%,126,Uncle Billy's Brewery and Smokeh...,Austin,TX,
16.0 oz.,0.05%,126,Uncle Billy's Brewery and Smokeh...,Austin,TX,
16.0 ounce,0.065,338,Uncle John's Fruit House Winery,St. John's,MI,
16.0 ounce,0.07%,338,Uncle John's Fruit House Winery,St. John's,MI,
16.0 oz,0.065,338,Uncle John's Fruit House Winery,St. John's,MI,
16.0 ounce,0.00%,522,Uncommon Brewers,Santa Cruz,CA,
16.0 oz,0.07%,522,Uncommon Brewers,Santa Cruz,CA,
16.0 oz.,0.064,522,Uncommon Brewers,Santa Cruz,CA,
16.0 oz.,0.078,522,Uncommon Brewers,Santa Cruz,CA,
16.0 OZ.,0.085,522,Uncommon Brewers,Santa Cruz CA,,
12.0 oz,0.085,71,Union Craft Brewing,Baltimore,MD,
12.0 OZ.,0.04%,71,Union Craft Brewing,Baltimore,MD,
12.0 oz,0.055,71,Union Craft Brewing,Baltimore,MD,
12.0 oz.,0.06,71,Union Craft Brewing,Baltimore,MD,
16.0 oz.,0.045,202,Upland Brewing Company,Bloomington,IN,
16.0 oz. Alumi-Tek,0.045,202,Upland Brewing Company,Bloomington,IN,
16.0 oz.,0.06,202,Upland Brewing Company,Bloomington,IN,
19.2 oz.,0.13%,51,Upslope Brewing Company,Boulder,CO,
19.2 oz,0.10%,51,Upslope Brewing Company,Boulder,CO,
19.2 oz.,0.068,51,Upslope Brewing Company,Boulder,CO,
19.2 OZ.,0.099,51,Upslope Brewing Company,Boulder,CO,
19.2 OZ.,0.076,51,Upslope Brewing Company,Boulder,CO,
12.0 oz.,0.06,51,Upslope Brewing Company,Boulder,CO,
12.0 oz.,0.07%,51,Upslope Brewing Company,Boulder,CO,
19.2 oz,0.075,51,Upslope Brewing Company,Boulder,CO,
19.2 oz.,0.099,51,Upslope Brewing Company,Boulder CO,,
16.0 oz.,0.082,51,Upslope Brewing Company,Boulder,CO,
16.0 ounce,0.077,51,Upslope Brewing Company,Boulder,CO,
12.0 oz.,0.075,51,Upslope Brewing Company,Boulder,CO,
12.0 oz.,0.07%,51,Upslope Brewing Company,Boulder,CO,
12.0 ounce,0.05%,51,Upslope Brewing Company,Boulder,CO,
12.0 oz,0.048,51,Upslope Brewing Company,Boulder,CO,
12.0 oz,0.067,51,Upslope Brewing Company,Boulder CO,,
12.0 oz.,0.058,51,Upslope Brewing Company,Boulder,CO,
12.0 ounce,0.072,51,Upslope Brewing Company,Boulder,CO,
16.0 OZ.,0.053,546,Upstate Brewing Company,Elmira,NY,
12.0 oz,0.07%,546,Upstate Brewing Company,Elmira,NY,
12.0 oz.,0.04%,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 ounce,0.09,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 oz. Alumi-Tek,0.08%,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 ounce,0.06,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 oz.,0.06,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 ounce,0.04,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 ounce,0.09,302,Utah Brewers Cooperative,Salt Lake City,UT,
12.0 ounce,0.04,302,Utah Brewers Cooperative,Salt Lake City,UT,
16.0 oz.,0.068,185,Vander Mill Ciders,Spring Lake,MI,
16.0 oz.,0.069,185,Vander Mill Ciders,Spring Lake,MI,
16.0 ounce,0.07%,185,Vander Mill Ciders,Spring Lake,MI,
16.0 OZ.,0.068,185,Vander Mill Ciders,Spring Lake,MI,
16.0 oz,0.068,185,Vander Mill Ciders,Spring Lake,MI,
12.0 ounce,0.052,113,Vault Brewing Company,Yardley,PA,
12.0 oz,0.092,322,Voodoo Brewery,Meadville,PA,
12.0 oz.,0.079,322,Voodoo Brewery,Meadville,PA,
12.0 OZ.,0.08%,322,Voodoo Brewery,Meadville PA,,
12.0 oz.,0.092,322,Voodoo Brewery,Meadville,PA,
12.0 oz. Alumi-Tek,0.073,322,Voodoo Brewery,Meadville,PA,
12.0 ounce,0.08%,322,Voodoo Brewery,Meadville,PA,
12.0 oz,0.04,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz,0.06%,295,Wachusett Brewing Company,Westminster MA,,
12.0 OZ.,0.06%,295,Wachusett Brewing Company,Westminster,MA,
12.0 OZ.,0.047,295,Wachusett Brewing Company,Westminster,MA,
12.0 ounce,0.085,295,Wachusett Brewing Company,Westminster,MA,
12.0 OZ.,0.047,295,Wachusett Brewing Company,Westminster,MA,
12.0 ounce,0.05%,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz,0.04%,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz.,0.052,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz.,0.05%,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz.,0.06%,295,Wachusett Brewing Company,Westminster,MA,
12.0 oz.,0.047,506,Warbird Brewing Company,Fort Wayne,IN,
16.0 oz,0.052,94,Warped Wing Brewing Company,Dayton,OH,
16.0 oz.,0.054,94,Warped Wing Brewing Company,Dayton,OH,
16.0 oz.,0.07,94,Warped Wing Brewing Company,Dayton,OH,
16.0 oz.,0.07,94,Warped Wing Brewing Company,Dayton,OH,
12.0 oz.,0.09%,100,West Sixth Brewing,Lexington,KY,
12.0 oz.,0.07,100,West Sixth Brewing,Lexington,KY,
12.0 ounce,0.055,100,West Sixth Brewing,Lexington,KY,
12.0 oz.,,100,West Sixth Brewing,Lexington,KY,
12.0 ounce,0.055,384,Westbrook Brewing Company,Mt. Pleasant,SC,
12.0 ounce,0.04,384,Westbrook Brewing Company,Mt. Pleasant,SC,
12.0 oz.,0.05,384,Westbrook Brewing Company,Mt. Pleasant,SC,
12.0 oz,0.068,384,Westbrook Brewing Company,Mt. Pleasant,SC,
12.0 oz.,0.057,351,Westfield River Brewing Company,Westfield,MA,
12.0 oz,0.05%,351,Westfield River Brewing Company,Westfield,MA,
